scenario,timestamp,x,y
Train_y_S_Run_011_left,41,-68.438,65.182
Train_y_S_Run_011_left,42,-73.876,70.279
Train_y_S_Run_011_left,43,-79.078,75.654
Train_y_S_Run_011_left,44,-84.421,80.942
Train_y_S_Run_011_left,45,-89.607,86.452
Train_y_S_Run_011_left,46,-95.071,91.763
Train_y_S_Run_011_left,47,-100.531,97.165
Train_y_S_Run_011_left,48,-106.031,102.623
Train_y_S_Run_011_left,49,-111.534,108.181
Train_y_S_Run_011_left,50,-117.201,113.684
Train_y_S_Run_011_left,51,-122.775,119.391
Train_y_S_Run_012_right,1,-1.823,-220.000
Train_y_S_Run_012_right,2,-1.552,-211.472
Train_y_S_Run_012_right,3,-1.704,-203.004
Train_y_S_Run_012_right,4,-1.884,-194.602
Train_y_S_Run_012_right,5,-1.937,-186.272
Train_y_S_Run_012_right,6,-1.731,-178.018
Train_y_S_Run_012_right,7,-1.659,-169.843
Train_y_S_Run_012_right,8,-1.775,-161.748
Train_y_S_Run_012_right,9,-1.940,-153.734
Train_y_S_Run_012_right,10,-1.860,-145.800
Train_y_S_Run_012_right,11,-1.828,-137.945
Train_y_S_Run_012_right,12,-1.665,-130.164
Train_y_S_Run_012_right,13,-1.779,-122.454
Train_y_S_Run_012_right,14,-1.756,-114.808
Train_y_S_Run_012_right,15,-1.654,-107.221
Train_y_S_Run_012_right,16,-1.779,-99.684
Train_y_S_Run_012_right,17,-1.762,-92.189
Train_y_S_Run_012_right,18,-1.778,-84.727
Train_y_S_Run_012_right,19,-1.716,-77.289
Train_y_S_Run_012_right,20,-1.731,-69.865
Train_y_S_Run_012_right,21,-1.697,-62.446
Train_y_S_Run_012_right,22,-1.825,-55.022
Train_y_S_Run_012_right,23,-1.511,-47.594
Train_y_S_Run_012_right,24,-1.694,-40.180
Train_y_S_Run_012_right,25,-1.726,-32.847
Train_y_S_Run_012_right,26,-1.655,-25.737
Train_y_S_Run_012_right,27,-1.431,-19.080
Train_y_S_Run_012_right,28,-0.544,-13.134
Train_y_S_Run_012_right,29,0.998,-7.966
Train_y_S_Run_012_right,30,2.599,-3.163
Train_y_S_Run_012_right,31,4.986,1.457
Train_y_S_Run_012_right,32,7.631,6.580
Train_y_S_Run_012_right,33,11.412,11.889
Train_y_S_Run_012_right,34,16.580,17.013
Train_y_S_Run_012_right,35,22.199,22.485
Train_y_S_Run_012_right,36,27.991,28.213
Train_y_S_Run_012_right,37,33.757,34.201
Train_y_S_Run_012_right,38,39.787,40.065
Train_y_S_Run_012_right,39,46.013,45.836
Train_y_S_Run_012_right,40,51.997,51.934
Train_y_S_Run_012_right,41,57.964,58.123
Train_y_S_Run_012_right,42,64.086,64.214
Train_y_S_Run_012_right,43,70.246,70.315
Train_y_S_Run_012_right,44,76.480,76.375
Train_y_S_Run_012_right,45,82.451,82.718
Train_y_S_Run_012_right,46,88.730,88.758
Train_y_S_Run_012_right,47,94.898,94.900
Train_y_S_Run_012_right,48,100.961,101.123
Train_y_S_Run_012_right,49,107.113,107.220
Train_y_S_Run_012_right,50,113.219,113.312
Train_y_S_Run_012_right,51,119.339,119.328
Train_y_NW_Run_001_right,1,-119.039,121.377
Train_y_NW_Run_001_right,2,-113.781,115.984
Train_y_NW_Run_001_right,3,-108.302,110.751
Train_y_NW_Run_001_right,4,-102.895,105.374
Train_y_NW_Run_001_right,5,-97.517,99.883
Train_y_NW_Run_001_right,6,-92.103,94.336
Train_y_NW_Run_001_right,7,-86.452,88.925
Train_y_NW_Run_001_right,8,-80.893,83.315
Train_y_NW_Run_001_right,9,-75.147,77.782
Train_y_NW_Run_001_right,10,-69.395,72.140
Train_y_NW_Run_001_right,11,-63.851,66.175
Train_y_NW_Run_001_right,12,-57.957,60.446
Train_y_NW_Run_001_right,13,-52.132,54.536
Train_y_NW_Run_001_right,14,-46.134,48.692
Train_y_NW_Run_001_right,15,-40.273,42.612
Train_y_NW_Run_001_right,16,-34.253,36.606
Train_y_NW_Run_001_right,17,-28.263,30.521
Train_y_NW_Run_001_right,18,-22.190,24.554
Train_y_NW_Run_001_right,19,-16.281,18.647
Train_y_NW_Run_001_right,20,-11.008,12.704
Train_y_NW_Run_001_right,21,-7.151,6.535
Train_y_NW_Run_001_right,22,-4.232,0.720
Train_y_NW_Run_001_right,23,-2.426,-4.845
Train_y_NW_Run_001_right,24,-0.989,-10.258
Train_y_NW_Run_001_right,25,0.184,-16.041
Train_y_NW_Run_001_right,26,0.258,-22.697
Train_y_NW_Run_001_right,27,0.235,-30.177
Train_y_NW_Run_001_right,28,-0.158,-38.219
Train_y_NW_Run_001_right,29,0.036,-46.559
Train_y_NW_Run_001_right,30,-0.048,-54.996
Train_y_NW_Run_001_right,31,0.236,-63.426
Train_y_NW_Run_001_right,32,-0.044,-71.801
Train_y_NW_Run_001_right,33,0.162,-80.105
Train_y_NW_Run_001_right,34,0.046,-88.331
Train_y_NW_Run_001_right,35,0.032,-96.476
Train_y_NW_Run_001_right,36,0.019,-104.540
Train_y_NW_Run_001_right,37,0.054,-112.524
Train_y_NW_Run_001_right,38,0.016,-120.428
Train_y_NW_Run_001_right,39,-0.179,-128.257
Train_y_NW_Run_001_right,40,0.022,-136.014
Train_y_NW_Run_001_right,41,0.101,-143.704
Train_y_NW_Run_001_right,42,-0.033,-151.336
Train_y_NW_Run_001_right,43,-0.083,-158.915
Train_y_NW_Run_001_right,44,-0.060,-166.450
Train_y_NW_Run_001_right,45,0.027,-173.949
Train_y_NW_Run_001_right,46,-0.047,-181.424
Train_y_NW_Run_001_right,47,-0.041,-188.882
Train_y_NW_Run_001_right,48,0.027,-196.335
Train_y_NW_Run_001_right,49,0.087,-203.793
Train_y_NW_Run_001_right,50,0.085,-211.265
Train_y_NW_Run_001_right,51,0.059,-218.763
Train_y_NW_Run_002_straight,1,-118.971,121.464
Train_y_NW_Run_002_straight,2,-114.210,121.465
Train_y_NW_Run_002_straight,3,-109.496,121.353
Train_y_NW_Run_002_straight,4,-104.829,121.466
Train_y_NW_Run_002_straight,5,-100.205,121.532
Train_y_NW_Run_002_straight,6,-95.622,121.366
Train_y_NW_Run_002_straight,7,-91.077,121.484
Train_y_NW_Run_002_straight,8,-86.564,121.511
Train_y_NW_Run_002_straight,9,-82.080,121.329
Train_y_NW_Run_002_straight,10,-77.620,121.426
Train_y_NW_Run_002_straight,11,-73.177,121.604
Train_y_NW_Run_002_straight,12,-68.746,121.500
Train_y_NW_Run_002_straight,13,-64.322,121.412
Train_y_NW_Run_002_straight,14,-59.897,121.462
Train_y_NW_Run_002_straight,15,-55.467,121.517
Train_y_NW_Run_002_straight,16,-51.025,121.547
Train_y_NW_Run_002_straight,17,-46.565,121.446
Train_y_NW_Run_002_straight,18,-42.082,121.449
Train_y_NW_Run_002_straight,19,-37.570,121.503
Train_y_NW_Run_002_straight,20,-33.026,121.474
Train_y_NW_Run_002_straight,21,-28.444,121.393
Train_y_NW_Run_002_straight,22,-23.822,121.448
Train_y_NW_Run_002_straight,23,-19.156,121.421
Train_y_NW_Run_002_straight,24,-14.444,121.478
Train_y_NW_Run_002_straight,25,-9.685,121.572
Train_y_NW_Run_002_straight,26,-4.877,121.425
Train_y_NW_Run_002_straight,27,-0.022,121.501
Train_y_NW_Run_002_straight,28,4.881,121.520
Train_y_NW_Run_002_straight,29,9.831,121.485
Train_y_NW_Run_002_straight,30,14.824,121.462
Train_y_NW_Run_002_straight,31,19.857,121.460
Train_y_NW_Run_002_straight,32,24.928,121.558
Train_y_NW_Run_002_straight,33,30.033,121.346
Train_y_NW_Run_002_straight,34,35.165,121.407
Train_y_NW_Run_002_straight,35,40.321,121.479
Train_y_NW_Run_002_straight,36,45.495,121.476
Train_y_NW_Run_002_straight,37,50.681,121.225
Train_y_NW_Run_002_straight,38,55.873,121.447
Train_y_NW_Run_002_straight,39,61.066,121.430
Train_y_NW_Run_002_straight,40,66.252,121.413
Train_y_NW_Run_002_straight,41,71.426,121.487
Train_y_NW_Run_002_straight,42,76.583,121.374
Train_y_NW_Run_002_straight,43,81.717,121.464
Train_y_NW_Run_002_straight,44,86.822,121.413
Train_y_NW_Run_002_straight,45,91.894,121.474
Train_y_NW_Run_002_straight,46,96.929,121.428
Train_y_NW_Run_002_straight,47,101.924,121.490
Train_y_NW_Run_002_straight,48,106.874,121.519
Train_y_NW_Run_002_straight,49,111.779,121.374
Train_y_NW_Run_002_straight,50,116.636,121.409
Train_y_NW_Run_002_straight,51,121.446,121.392
Train_y_NW_Run_003_right,1,-118.960,121.457
Train_y_NW_Run_003_right,2,-112.754,115.396
Train_y_NW_Run_003_right,3,-106.642,109.217
Train_y_NW_Run_003_right,4,-100.589,102.967
Train_y_NW_Run_003_right,5,-94.298,96.959
Train_y_NW_Run_003_right,6,-88.279,90.696
Train_y_NW_Run_003_right,7,-82.180,84.544
Train_y_NW_Run_003_right,8,-76.089,78.429
Train_y_NW_Run_003_right,9,-69.872,72.499
Train_y_NW_Run_003_right,10,-63.999,66.293
Train_y_NW_Run_003_right,11,-57.914,60.381
Train_y_NW_Run_003_right,12,-52.018,54.370
Train_y_NW_Run_003_right,13,-46.017,48.562
Train_y_NW_Run_003_right,14,-40.261,42.615
Train_y_NW_Run_003_right,15,-34.434,36.849
Train_y_NW_Run_003_right,16,-28.847,30.967
Train_y_NW_Run_003_right,17,-23.181,25.308
Train_y_NW_Run_003_right,18,-17.621,19.759
Train_y_NW_Run_003_right,19,-12.282,14.382
Train_y_NW_Run_003_right,20,-8.273,8.526
Train_y_NW_Run_003_right,21,-5.206,2.851
Train_y_NW_Run_003_right,22,-3.150,-2.465
Train_y_NW_Run_003_right,23,-1.603,-7.293
Train_y_NW_Run_003_right,24,-0.501,-11.995
Train_y_NW_Run_003_right,25,0.212,-17.007
Train_y_NW_Run_003_right,26,0.260,-22.717
Train_y_NW_Run_003_right,27,0.098,-29.136
Train_y_NW_Run_003_right,28,-0.018,-36.053
Train_y_NW_Run_003_right,29,0.317,-43.260
Train_y_NW_Run_003_right,30,0.054,-50.603
Train_y_NW_Run_003_right,31,0.174,-58.010
Train_y_NW_Run_003_right,32,0.187,-65.453
Train_y_NW_Run_003_right,33,0.164,-72.932
Train_y_NW_Run_003_right,34,-0.011,-80.453
Train_y_NW_Run_003_right,35,-0.010,-88.023
Train_y_NW_Run_003_right,36,0.089,-95.650
Train_y_NW_Run_003_right,37,0.042,-103.341
Train_y_NW_Run_003_right,38,0.031,-111.101
Train_y_NW_Run_003_right,39,0.098,-118.936
Train_y_NW_Run_003_right,40,0.065,-126.848
Train_y_NW_Run_003_right,41,0.062,-134.840
Train_y_NW_Run_003_right,42,0.008,-142.913
Train_y_NW_Run_003_right,43,0.021,-151.066
Train_y_NW_Run_003_right,44,-0.119,-159.299
Train_y_NW_Run_003_right,45,0.084,-167.607
Train_y_NW_Run_003_right,46,0.122,-175.988
Train_y_NW_Run_003_right,47,0.026,-184.436
Train_y_NW_Run_003_right,48,-0.198,-192.946
Train_y_NW_Run_003_right,49,-0.130,-201.508
Train_y_NW_Run_003_right,50,0.156,-210.117
Train_y_NW_Run_003_right,51,0.008,-218.763
Train_y_NW_Run_004_right,1,-118.895,121.521
Train_y_NW_Run_004_right,2,-112.876,115.252
Train_y_NW_Run_004_right,3,-106.748,109.114
Train_y_NW_Run_004_right,4,-100.663,102.968
Train_y_NW_Run_004_right,5,-94.355,97.095
Train_y_NW_Run_004_right,6,-88.588,90.742
Train_y_NW_Run_004_right,7,-82.403,84.880
Train_y_NW_Run_004_right,8,-76.348,78.973
Train_y_NW_Run_004_right,9,-70.458,72.993
Train_y_NW_Run_004_right,10,-64.578,67.103
Train_y_NW_Run_004_right,11,-58.814,61.204
Train_y_NW_Run_004_right,12,-53.041,55.425
Train_y_NW_Run_004_right,13,-47.191,49.837
Train_y_NW_Run_004_right,14,-41.600,44.104
Train_y_NW_Run_004_right,15,-36.138,38.358
Train_y_NW_Run_004_right,16,-30.474,32.931
Train_y_NW_Run_004_right,17,-25.093,27.360
Train_y_NW_Run_004_right,18,-19.707,21.991
Train_y_NW_Run_004_right,19,-14.564,16.730
Train_y_NW_Run_004_right,20,-10.145,11.432
Train_y_NW_Run_004_right,21,-6.766,6.138
Train_y_NW_Run_004_right,22,-4.690,0.964
Train_y_NW_Run_004_right,23,-2.722,-3.607
Train_y_NW_Run_004_right,24,-1.436,-8.203
Train_y_NW_Run_004_right,25,-0.245,-13.084
Train_y_NW_Run_004_right,26,0.283,-18.678
Train_y_NW_Run_004_right,27,0.251,-25.034
Train_y_NW_Run_004_right,28,0.145,-31.958
Train_y_NW_Run_004_right,29,0.039,-39.204
Train_y_NW_Run_004_right,30,0.183,-46.621
Train_y_NW_Run_004_right,31,0.005,-54.132
Train_y_NW_Run_004_right,32,0.192,-61.711
Train_y_NW_Run_004_right,33,-0.018,-69.351
Train_y_NW_Run_004_right,34,0.047,-77.059
Train_y_NW_Run_004_right,35,-0.002,-84.837
Train_y_NW_Run_004_right,36,0.090,-92.691
Train_y_NW_Run_004_right,37,-0.094,-100.623
Train_y_NW_Run_004_right,38,0.129,-108.636
Train_y_NW_Run_004_right,39,0.236,-116.729
Train_y_NW_Run_004_right,40,0.089,-124.903
Train_y_NW_Run_004_right,41,-0.032,-133.155
Train_y_NW_Run_004_right,42,-0.118,-141.482
Train_y_NW_Run_004_right,43,0.058,-149.880
Train_y_NW_Run_004_right,44,-0.026,-158.343
Train_y_NW_Run_004_right,45,0.129,-166.864
Train_y_NW_Run_004_right,46,-0.003,-175.437
Train_y_NW_Run_004_right,47,-0.131,-184.053
Train_y_NW_Run_004_right,48,0.021,-192.704
Train_y_NW_Run_004_right,49,-0.037,-201.378
Train_y_NW_Run_004_right,50,0.181,-210.068
Train_y_NW_Run_004_right,51,0.113,-218.763
Train_y_NW_Run_005_straight,1,-118.971,121.377
Train_y_NW_Run_005_straight,2,-113.825,121.542
Train_y_NW_Run_005_straight,3,-108.706,121.438
Train_y_NW_Run_005_straight,4,-103.617,121.555
Train_y_NW_Run_005_straight,5,-98.563,121.444
Train_y_NW_Run_005_straight,6,-93.549,121.542
Train_y_NW_Run_005_straight,7,-88.576,121.493
Train_y_NW_Run_005_straight,8,-83.649,121.450
Train_y_NW_Run_005_straight,9,-78.768,121.502
Train_y_NW_Run_005_straight,10,-73.936,121.402
Train_y_NW_Run_005_straight,11,-69.151,121.534
Train_y_NW_Run_005_straight,12,-64.415,121.453
Train_y_NW_Run_005_straight,13,-59.725,121.431
Train_y_NW_Run_005_straight,14,-55.081,121.464
Train_y_NW_Run_005_straight,15,-50.478,121.356
Train_y_NW_Run_005_straight,16,-45.915,121.383
Train_y_NW_Run_005_straight,17,-41.387,121.457
Train_y_NW_Run_005_straight,18,-36.890,121.439
Train_y_NW_Run_005_straight,19,-32.419,121.595
Train_y_NW_Run_005_straight,20,-27.968,121.422
Train_y_NW_Run_005_straight,21,-23.532,121.389
Train_y_NW_Run_005_straight,22,-19.105,121.321
Train_y_NW_Run_005_straight,23,-14.682,121.399
Train_y_NW_Run_005_straight,24,-10.255,121.281
Train_y_NW_Run_005_straight,25,-5.819,121.513
Train_y_NW_Run_005_straight,26,-1.369,121.495
Train_y_NW_Run_005_straight,27,3.102,121.426
Train_y_NW_Run_005_straight,28,7.599,121.461
Train_y_NW_Run_005_straight,29,12.127,121.346
Train_y_NW_Run_005_straight,30,16.690,121.401
Train_y_NW_Run_005_straight,31,21.292,121.484
Train_y_NW_Run_005_straight,32,25.937,121.458
Train_y_NW_Run_005_straight,33,30.626,121.383
Train_y_NW_Run_005_straight,34,35.362,121.379
Train_y_NW_Run_005_straight,35,40.146,121.404
Train_y_NW_Run_005_straight,36,44.978,121.436
Train_y_NW_Run_005_straight,37,49.859,121.332
Train_y_NW_Run_005_straight,38,54.786,121.417
Train_y_NW_Run_005_straight,39,59.758,121.483
Train_y_NW_Run_005_straight,40,64.772,121.468
Train_y_NW_Run_005_straight,41,69.825,121.540
Train_y_NW_Run_005_straight,42,74.914,121.518
Train_y_NW_Run_005_straight,43,80.034,121.468
Train_y_NW_Run_005_straight,44,85.179,121.439
Train_y_NW_Run_005_straight,45,90.345,121.484
Train_y_NW_Run_005_straight,46,95.526,121.498
Train_y_NW_Run_005_straight,47,100.716,121.506
Train_y_NW_Run_005_straight,48,105.909,121.451
Train_y_NW_Run_005_straight,49,111.099,121.423
Train_y_NW_Run_005_straight,50,116.280,121.413
Train_y_NW_Run_005_straight,51,121.446,121.501
Train_y_NW_Run_006_right,1,-118.954,121.462
Train_y_NW_Run_006_right,2,-113.460,115.934
Train_y_NW_Run_006_right,3,-107.978,110.494
Train_y_NW_Run_006_right,4,-102.467,105.175
Train_y_NW_Run_006_right,5,-97.213,99.681
Train_y_NW_Run_006_right,6,-91.909,94.309
Train_y_NW_Run_006_right,7,-86.579,89.023
Train_y_NW_Run_006_right,8,-81.357,83.678
Train_y_NW_Run_006_right,9,-76.009,78.491
Train_y_NW_Run_006_right,10,-70.659,73.327
Train_y_NW_Run_006_right,11,-65.496,67.980
Train_y_NW_Run_006_right,12,-60.335,62.624
Train_y_NW_Run_006_right,13,-55.004,57.415
Train_y_NW_Run_006_right,14,-49.683,52.159
Train_y_NW_Run_006_right,15,-44.364,46.853
Train_y_NW_Run_006_right,16,-39.080,41.455
Train_y_NW_Run_006_right,17,-33.703,36.108
Train_y_NW_Run_006_right,18,-28.341,30.759
Train_y_NW_Run_006_right,19,-23.094,25.456
Train_y_NW_Run_006_right,20,-18.254,20.173
Train_y_NW_Run_006_right,21,-13.573,15.498
Train_y_NW_Run_006_right,22,-9.725,10.995
Train_y_NW_Run_006_right,23,-7.077,6.315
Train_y_NW_Run_006_right,24,-4.845,1.576
Train_y_NW_Run_006_right,25,-2.816,-3.654
Train_y_NW_Run_006_right,26,-1.061,-9.726
Train_y_NW_Run_006_right,27,0.357,-16.679
Train_y_NW_Run_006_right,28,0.301,-24.468
Train_y_NW_Run_006_right,29,0.146,-32.721
Train_y_NW_Run_006_right,30,0.007,-41.194
Train_y_NW_Run_006_right,31,0.060,-49.777
Train_y_NW_Run_006_right,32,0.017,-58.419
Train_y_NW_Run_006_right,33,0.014,-67.099
Train_y_NW_Run_006_right,34,0.150,-75.804
Train_y_NW_Run_006_right,35,0.079,-84.523
Train_y_NW_Run_006_right,36,0.027,-93.246
Train_y_NW_Run_006_right,37,-0.005,-101.962
Train_y_NW_Run_006_right,38,0.028,-110.663
Train_y_NW_Run_006_right,39,-0.111,-119.337
Train_y_NW_Run_006_right,40,0.148,-127.976
Train_y_NW_Run_006_right,41,-0.016,-136.570
Train_y_NW_Run_006_right,42,0.028,-145.112
Train_y_NW_Run_006_right,43,0.069,-153.594
Train_y_NW_Run_006_right,44,0.026,-162.009
Train_y_NW_Run_006_right,45,0.019,-170.353
Train_y_NW_Run_006_right,46,0.006,-178.621
Train_y_NW_Run_006_right,47,-0.198,-186.811
Train_y_NW_Run_006_right,48,0.153,-194.919
Train_y_NW_Run_006_right,49,-0.065,-202.947
Train_y_NW_Run_006_right,50,0.159,-210.894
Train_y_NW_Run_006_right,51,0.075,-218.763
Train_y_NW_Run_007_straight,1,-118.971,121.491
Train_y_NW_Run_007_straight,2,-114.542,121.416
Train_y_NW_Run_007_straight,3,-110.102,121.461
Train_y_NW_Run_007_straight,4,-105.646,121.529
Train_y_NW_Run_007_straight,5,-101.167,121.439
Train_y_NW_Run_007_straight,6,-96.661,121.531
Train_y_NW_Run_007_straight,7,-92.122,121.474
Train_y_NW_Run_007_straight,8,-87.547,121.440
Train_y_NW_Run_007_straight,9,-82.932,121.461
Train_y_NW_Run_007_straight,10,-78.274,121.499
Train_y_NW_Run_007_straight,11,-73.570,121.424
Train_y_NW_Run_007_straight,12,-68.819,121.554
Train_y_NW_Run_007_straight,13,-64.020,121.406
Train_y_NW_Run_007_straight,14,-59.173,121.530
Train_y_NW_Run_007_straight,15,-54.278,121.463
Train_y_NW_Run_007_straight,16,-49.336,121.500
Train_y_NW_Run_007_straight,17,-44.351,121.448
Train_y_NW_Run_007_straight,18,-39.324,121.402
Train_y_NW_Run_007_straight,19,-34.259,121.433
Train_y_NW_Run_007_straight,20,-29.160,121.538
Train_y_NW_Run_007_straight,21,-24.032,121.396
Train_y_NW_Run_007_straight,22,-18.880,121.448
Train_y_NW_Run_007_straight,23,-13.708,121.469
Train_y_NW_Run_007_straight,24,-8.524,121.433
Train_y_NW_Run_007_straight,25,-3.333,121.423
Train_y_NW_Run_007_straight,26,1.860,121.436
Train_y_NW_Run_007_straight,27,7.048,121.357
Train_y_NW_Run_007_straight,28,12.225,121.408
Train_y_NW_Run_007_straight,29,17.385,121.447
Train_y_NW_Run_007_straight,30,22.523,121.483
Train_y_NW_Run_007_straight,31,27.633,121.473
Train_y_NW_Run_007_straight,32,32.712,121.496
Train_y_NW_Run_007_straight,33,37.753,121.432
Train_y_NW_Run_007_straight,34,42.755,121.425
Train_y_NW_Run_007_straight,35,47.714,121.492
Train_y_NW_Run_007_straight,36,52.626,121.392
Train_y_NW_Run_007_straight,37,57.492,121.456
Train_y_NW_Run_007_straight,38,62.309,121.573
Train_y_NW_Run_007_straight,39,67.079,121.375
Train_y_NW_Run_007_straight,40,71.800,121.438
Train_y_NW_Run_007_straight,41,76.476,121.340
Train_y_NW_Run_007_straight,42,81.107,121.409
Train_y_NW_Run_007_straight,43,85.696,121.433
Train_y_NW_Run_007_straight,44,90.248,121.527
Train_y_NW_Run_007_straight,45,94.766,121.507
Train_y_NW_Run_007_straight,46,99.255,121.437
Train_y_NW_Run_007_straight,47,103.719,121.433
Train_y_NW_Run_007_straight,48,108.164,121.521
Train_y_NW_Run_007_straight,49,112.597,121.574
Train_y_NW_Run_007_straight,50,117.022,121.392
Train_y_NW_Run_007_straight,51,121.446,121.432
Train_y_NW_Run_008_straight,1,-118.971,121.513
Train_y_NW_Run_008_straight,2,-114.155,121.373
Train_y_NW_Run_008_straight,3,-109.388,121.456
Train_y_NW_Run_008_straight,4,-104.669,121.414
Train_y_NW_Run_008_straight,5,-99.995,121.485
Train_y_NW_Run_008_straight,6,-95.366,121.411
Train_y_NW_Run_008_straight,7,-90.778,121.510
Train_y_NW_Run_008_straight,8,-86.228,121.458
Train_y_NW_Run_008_straight,9,-81.712,121.424
Train_y_NW_Run_008_straight,10,-77.224,121.528
Train_y_NW_Run_008_straight,11,-72.761,121.538
Train_y_NW_Run_008_straight,12,-68.316,121.427
Train_y_NW_Run_008_straight,13,-63.884,121.496
Train_y_NW_Run_008_straight,14,-59.459,121.385
Train_y_NW_Run_008_straight,15,-55.035,121.407
Train_y_NW_Run_008_straight,16,-50.606,121.403
Train_y_NW_Run_008_straight,17,-46.166,121.411
Train_y_NW_Run_008_straight,18,-41.708,121.490
Train_y_NW_Run_008_straight,19,-37.229,121.379
Train_y_NW_Run_008_straight,20,-32.721,121.497
Train_y_NW_Run_008_straight,21,-28.181,121.581
Train_y_NW_Run_008_straight,22,-23.605,121.558
Train_y_NW_Run_008_straight,23,-18.988,121.481
Train_y_NW_Run_008_straight,24,-14.328,121.430
Train_y_NW_Run_008_straight,25,-9.622,121.420
Train_y_NW_Run_008_straight,26,-4.869,121.490
Train_y_NW_Run_008_straight,27,-0.067,121.471
Train_y_NW_Run_008_straight,28,4.782,121.245
Train_y_NW_Run_008_straight,29,9.679,121.470
Train_y_NW_Run_008_straight,30,14.623,121.393
Train_y_NW_Run_008_straight,31,19.610,121.393
Train_y_NW_Run_008_straight,32,24.639,121.518
Train_y_NW_Run_008_straight,33,29.705,121.387
Train_y_NW_Run_008_straight,34,34.805,121.468
Train_y_NW_Run_008_straight,35,39.935,121.435
Train_y_NW_Run_008_straight,36,45.088,121.428
Train_y_NW_Run_008_straight,37,50.260,121.479
Train_y_NW_Run_008_straight,38,55.445,121.485
Train_y_NW_Run_008_straight,39,60.637,121.367
Train_y_NW_Run_008_straight,40,65.829,121.494
Train_y_NW_Run_008_straight,41,71.017,121.445
Train_y_NW_Run_008_straight,42,76.193,121.380
Train_y_NW_Run_008_straight,43,81.352,121.456
Train_y_NW_Run_008_straight,44,86.489,121.540
Train_y_NW_Run_008_straight,45,91.598,121.336
Train_y_NW_Run_008_straight,46,96.675,121.479
Train_y_NW_Run_008_straight,47,101.715,121.648
Train_y_NW_Run_008_straight,48,106.715,121.469
Train_y_NW_Run_008_straight,49,111.671,121.481
Train_y_NW_Run_008_straight,50,116.582,121.456
Train_y_NW_Run_008_straight,51,121.446,121.545
Train_y_NW_Run_009_straight,1,-118.971,121.445
Train_y_NW_Run_009_straight,2,-114.541,121.358
Train_y_NW_Run_009_straight,3,-110.117,121.416
Train_y_NW_Run_009_straight,4,-105.692,121.422
Train_y_NW_Run_009_straight,5,-101.261,121.426
Train_y_NW_Run_009_straight,6,-96.817,121.444
Train_y_NW_Run_009_straight,7,-92.354,121.424
Train_y_NW_Run_009_straight,8,-87.868,121.364
Train_y_NW_Run_009_straight,9,-83.352,121.467
Train_y_NW_Run_009_straight,10,-78.803,121.386
Train_y_NW_Run_009_straight,11,-74.217,121.499
Train_y_NW_Run_009_straight,12,-69.589,121.454
Train_y_NW_Run_009_straight,13,-64.918,121.468
Train_y_NW_Run_009_straight,14,-60.200,121.436
Train_y_NW_Run_009_straight,15,-55.434,121.391
Train_y_NW_Run_009_straight,16,-50.621,121.438
Train_y_NW_Run_009_straight,17,-45.759,121.422
Train_y_NW_Run_009_straight,18,-40.850,121.459
Train_y_NW_Run_009_straight,19,-35.895,121.483
Train_y_NW_Run_009_straight,20,-30.897,121.455
Train_y_NW_Run_009_straight,21,-25.858,121.409
Train_y_NW_Run_009_straight,22,-20.783,121.559
Train_y_NW_Run_009_straight,23,-15.674,121.442
Train_y_NW_Run_009_straight,24,-10.539,121.497
Train_y_NW_Run_009_straight,25,-5.380,121.436
Train_y_NW_Run_009_straight,26,-0.204,121.423
Train_y_NW_Run_009_straight,27,4.983,121.518
Train_y_NW_Run_009_straight,28,10.175,121.496
Train_y_NW_Run_009_straight,29,15.367,121.370
Train_y_NW_Run_009_straight,30,20.552,121.425
Train_y_NW_Run_009_straight,31,25.725,121.460
Train_y_NW_Run_009_straight,32,30.879,121.390
Train_y_NW_Run_009_straight,33,36.009,121.397
Train_y_NW_Run_009_straight,34,41.111,121.602
Train_y_NW_Run_009_straight,35,46.178,121.457
Train_y_NW_Run_009_straight,36,51.208,121.466
Train_y_NW_Run_009_straight,37,56.197,121.431
Train_y_NW_Run_009_straight,38,61.142,121.489
Train_y_NW_Run_009_straight,39,66.041,121.417
Train_y_NW_Run_009_straight,40,70.893,121.480
Train_y_NW_Run_009_straight,41,75.696,121.488
Train_y_NW_Run_009_straight,42,80.450,121.440
Train_y_NW_Run_009_straight,43,85.158,121.549
Train_y_NW_Run_009_straight,44,89.820,121.455
Train_y_NW_Run_009_straight,45,94.438,121.439
Train_y_NW_Run_009_straight,46,99.016,121.515
Train_y_NW_Run_009_straight,47,103.557,121.443
Train_y_NW_Run_009_straight,48,108.066,121.432
Train_y_NW_Run_009_straight,49,112.547,121.427
Train_y_NW_Run_009_straight,50,117.005,121.446
Train_y_NW_Run_009_straight,51,121.446,121.342
Train_y_NW_Run_010_straight,1,-118.971,121.471
Train_y_NW_Run_010_straight,2,-113.869,121.481
Train_y_NW_Run_010_straight,3,-108.738,121.476
Train_y_NW_Run_010_straight,4,-103.583,121.467
Train_y_NW_Run_010_straight,5,-98.411,121.490
Train_y_NW_Run_010_straight,6,-93.225,121.385
Train_y_NW_Run_010_straight,7,-88.033,121.447
Train_y_NW_Run_010_straight,8,-82.841,121.415
Train_y_NW_Run_010_straight,9,-77.654,121.475
Train_y_NW_Run_010_straight,10,-72.478,121.345
Train_y_NW_Run_010_straight,11,-67.320,121.512
Train_y_NW_Run_010_straight,12,-62.185,121.348
