scenario,timestamp,x,y
Train_t_S_Run_011_left,43,-136.943,-0.992
Train_t_S_Run_011_left,44,-144.799,-1.132
Train_t_S_Run_011_left,45,-152.587,-1.223
Train_t_S_Run_011_left,46,-160.310,-1.270
Train_t_S_Run_011_left,47,-167.978,-1.292
Train_t_S_Run_011_left,48,-175.596,-1.211
Train_t_S_Run_011_left,49,-183.175,-1.172
Train_t_S_Run_011_left,50,-190.723,-1.359
Train_t_S_Run_011_left,51,-198.250,-1.239
Train_t_S_Run_012_left,1,1.831,-200.000
Train_t_S_Run_012_left,2,1.634,-192.459
Train_t_S_Run_012_left,3,1.706,-184.936
Train_t_S_Run_012_left,4,1.620,-177.421
Train_t_S_Run_012_left,5,1.789,-169.905
Train_t_S_Run_012_left,6,1.803,-162.376
Train_t_S_Run_012_left,7,1.720,-154.825
Train_t_S_Run_012_left,8,1.805,-147.242
Train_t_S_Run_012_left,9,1.874,-139.617
Train_t_S_Run_012_left,10,1.765,-131.943
Train_t_S_Run_012_left,11,1.767,-124.211
Train_t_S_Run_012_left,12,1.828,-116.414
Train_t_S_Run_012_left,13,1.911,-108.548
Train_t_S_Run_012_left,14,1.867,-100.606
Train_t_S_Run_012_left,15,1.786,-92.585
Train_t_S_Run_012_left,16,1.697,-84.484
Train_t_S_Run_012_left,17,1.650,-76.301
Train_t_S_Run_012_left,18,1.877,-68.036
Train_t_S_Run_012_left,19,1.406,-59.696
Train_t_S_Run_012_left,20,1.780,-51.294
Train_t_S_Run_012_left,21,1.702,-42.874
Train_t_S_Run_012_left,22,1.589,-34.542
Train_t_S_Run_012_left,23,1.496,-26.493
Train_t_S_Run_012_left,24,1.253,-19.050
Train_t_S_Run_012_left,25,-0.401,-12.666
Train_t_S_Run_012_left,26,-3.693,-7.755
Train_t_S_Run_012_left,27,-7.952,-4.168
Train_t_S_Run_012_left,28,-13.102,-1.688
Train_t_S_Run_012_left,29,-19.459,-0.804
Train_t_S_Run_012_left,30,-26.854,-1.213
Train_t_S_Run_012_left,31,-34.959,-1.004
Train_t_S_Run_012_left,32,-43.445,-1.114
Train_t_S_Run_012_left,33,-52.093,-1.205
Train_t_S_Run_012_left,34,-60.774,-1.074
Train_t_S_Run_012_left,35,-69.428,-1.404
Train_t_S_Run_012_left,36,-78.030,-1.096
Train_t_S_Run_012_left,37,-86.568,-1.271
Train_t_S_Run_012_left,38,-95.036,-1.127
Train_t_S_Run_012_left,39,-103.429,-1.273
Train_t_S_Run_012_left,40,-111.744,-1.189
Train_t_S_Run_012_left,41,-119.977,-1.146
Train_t_S_Run_012_left,42,-128.129,-1.224
Train_t_S_Run_012_left,43,-136.199,-1.203
Train_t_S_Run_012_left,44,-144.188,-1.164
Train_t_S_Run_012_left,45,-152.101,-1.300
Train_t_S_Run_012_left,46,-159.939,-1.131
Train_t_S_Run_012_left,47,-167.710,-1.102
Train_t_S_Run_012_left,48,-175.419,-1.057
Train_t_S_Run_012_left,49,-183.073,-1.160
Train_t_S_Run_012_left,50,-190.680,-1.327
Train_t_S_Run_012_left,51,-198.250,-1.257
Train_t_W_Run_001_straight,1,-200.000,-1.756
Train_t_W_Run_001_straight,2,-191.667,-1.683
Train_t_W_Run_001_straight,3,-183.269,-1.776
Train_t_W_Run_001_straight,4,-174.811,-1.706
Train_t_W_Run_001_straight,5,-166.300,-1.816
Train_t_W_Run_001_straight,6,-157.745,-1.669
Train_t_W_Run_001_straight,7,-149.155,-1.733
Train_t_W_Run_001_straight,8,-140.538,-1.863
Train_t_W_Run_001_straight,9,-131.905,-1.763
Train_t_W_Run_001_straight,10,-123.265,-1.679
Train_t_W_Run_001_straight,11,-114.628,-1.755
Train_t_W_Run_001_straight,12,-106.005,-1.801
Train_t_W_Run_001_straight,13,-97.406,-1.702
Train_t_W_Run_001_straight,14,-88.840,-1.776
Train_t_W_Run_001_straight,15,-80.315,-1.671
Train_t_W_Run_001_straight,16,-71.840,-1.721
Train_t_W_Run_001_straight,17,-63.423,-1.765
Train_t_W_Run_001_straight,18,-55.070,-1.822
Train_t_W_Run_001_straight,19,-46.786,-1.825
Train_t_W_Run_001_straight,20,-38.577,-1.835
Train_t_W_Run_001_straight,21,-30.445,-1.863
Train_t_W_Run_001_straight,22,-22.393,-1.796
Train_t_W_Run_001_straight,23,-14.421,-1.847
Train_t_W_Run_001_straight,24,-6.529,-1.743
Train_t_W_Run_001_straight,25,1.285,-1.760
Train_t_W_Run_001_straight,26,9.023,-1.842
Train_t_W_Run_001_straight,27,16.690,-1.751
Train_t_W_Run_001_straight,28,24.292,-1.732
Train_t_W_Run_001_straight,29,31.834,-1.788
Train_t_W_Run_001_straight,30,39.323,-1.813
Train_t_W_Run_001_straight,31,46.768,-1.720
Train_t_W_Run_001_straight,32,54.178,-1.723
Train_t_W_Run_001_straight,33,61.561,-1.681
Train_t_W_Run_001_straight,34,68.928,-1.708
Train_t_W_Run_001_straight,35,76.288,-1.686
Train_t_W_Run_001_straight,36,83.651,-1.733
Train_t_W_Run_001_straight,37,91.029,-1.775
Train_t_W_Run_001_straight,38,98.429,-1.699
Train_t_W_Run_001_straight,39,105.863,-1.759
Train_t_W_Run_001_straight,40,113.338,-1.772
Train_t_W_Run_001_straight,41,120.863,-1.802
Train_t_W_Run_001_straight,42,128.446,-1.635
Train_t_W_Run_001_straight,43,136.093,-1.822
Train_t_W_Run_001_straight,44,143.809,-1.770
Train_t_W_Run_001_straight,45,151.600,-1.822
Train_t_W_Run_001_straight,46,159.468,-1.788
Train_t_W_Run_001_straight,47,167.416,-1.665
Train_t_W_Run_001_straight,48,175.444,-1.789
Train_t_W_Run_001_straight,49,183.552,-1.834
Train_t_W_Run_001_straight,50,191.738,-1.759
Train_t_W_Run_001_straight,51,200.000,-1.691
Train_t_W_Run_002_straight,1,-200.000,-1.661
Train_t_W_Run_002_straight,2,-192.611,-1.758
Train_t_W_Run_002_straight,3,-185.193,-1.734
Train_t_W_Run_002_straight,4,-177.738,-1.690
Train_t_W_Run_002_straight,5,-170.236,-1.759
Train_t_W_Run_002_straight,6,-162.680,-1.787
Train_t_W_Run_002_straight,7,-155.062,-1.757
Train_t_W_Run_002_straight,8,-147.377,-1.715
Train_t_W_Run_002_straight,9,-139.620,-1.726
Train_t_W_Run_002_straight,10,-131.786,-1.764
Train_t_W_Run_002_straight,11,-123.874,-1.807
Train_t_W_Run_002_straight,12,-115.882,-1.770
Train_t_W_Run_002_straight,13,-107.809,-1.765
Train_t_W_Run_002_straight,14,-99.658,-1.710
Train_t_W_Run_002_straight,15,-91.429,-1.769
Train_t_W_Run_002_straight,16,-83.128,-1.690
Train_t_W_Run_002_straight,17,-74.758,-1.751
Train_t_W_Run_002_straight,18,-66.326,-1.789
Train_t_W_Run_002_straight,19,-57.837,-1.654
Train_t_W_Run_002_straight,20,-49.301,-1.726
Train_t_W_Run_002_straight,21,-40.725,-1.622
Train_t_W_Run_002_straight,22,-32.119,-1.801
Train_t_W_Run_002_straight,23,-23.492,-1.647
Train_t_W_Run_002_straight,24,-14.854,-1.747
Train_t_W_Run_002_straight,25,-6.215,-1.774
Train_t_W_Run_002_straight,26,2.415,-1.748
Train_t_W_Run_002_straight,27,11.026,-1.747
Train_t_W_Run_002_straight,28,19.609,-1.751
Train_t_W_Run_002_straight,29,28.153,-1.745
Train_t_W_Run_002_straight,30,36.651,-1.789
Train_t_W_Run_002_straight,31,45.095,-1.697
Train_t_W_Run_002_straight,32,53.477,-1.647
Train_t_W_Run_002_straight,33,61.792,-1.662
Train_t_W_Run_002_straight,34,70.035,-1.805
Train_t_W_Run_002_straight,35,78.202,-1.786
Train_t_W_Run_002_straight,36,86.290,-1.681
Train_t_W_Run_002_straight,37,94.297,-1.781
Train_t_W_Run_002_straight,38,102.225,-1.760
Train_t_W_Run_002_straight,39,110.073,-1.689
Train_t_W_Run_002_straight,40,117.845,-1.782
Train_t_W_Run_002_straight,41,125.543,-1.825
Train_t_W_Run_002_straight,42,133.173,-1.763
Train_t_W_Run_002_straight,43,140.741,-1.777
Train_t_W_Run_002_straight,44,148.253,-1.875
Train_t_W_Run_002_straight,45,155.717,-1.702
Train_t_W_Run_002_straight,46,163.141,-1.781
Train_t_W_Run_002_straight,47,170.535,-1.701
Train_t_W_Run_002_straight,48,177.907,-1.719
Train_t_W_Run_002_straight,49,185.269,-1.769
Train_t_W_Run_002_straight,50,192.630,-1.815
Train_t_W_Run_002_straight,51,200.000,-1.699
Train_t_W_Run_003_right,1,-200.000,-1.624
Train_t_W_Run_003_right,2,-191.356,-1.544
Train_t_W_Run_003_right,3,-182.765,-1.739
Train_t_W_Run_003_right,4,-174.233,-1.804
Train_t_W_Run_003_right,5,-165.768,-1.708
Train_t_W_Run_003_right,6,-157.375,-1.897
Train_t_W_Run_003_right,7,-149.058,-1.668
Train_t_W_Run_003_right,8,-140.820,-1.972
Train_t_W_Run_003_right,9,-132.663,-1.873
Train_t_W_Run_003_right,10,-124.588,-1.781
Train_t_W_Run_003_right,11,-116.594,-1.858
Train_t_W_Run_003_right,12,-108.678,-1.821
Train_t_W_Run_003_right,13,-100.838,-1.903
Train_t_W_Run_003_right,14,-93.069,-1.765
Train_t_W_Run_003_right,15,-85.366,-1.679
Train_t_W_Run_003_right,16,-77.722,-1.829
Train_t_W_Run_003_right,17,-70.129,-1.771
Train_t_W_Run_003_right,18,-62.581,-1.703
Train_t_W_Run_003_right,19,-55.072,-1.914
Train_t_W_Run_003_right,20,-47.606,-1.892
Train_t_W_Run_003_right,21,-40.217,-1.699
Train_t_W_Run_003_right,22,-33.000,-2.041
Train_t_W_Run_003_right,23,-26.123,-2.273
Train_t_W_Run_003_right,24,-19.812,-2.042
Train_t_W_Run_003_right,25,-14.429,-3.327
Train_t_W_Run_003_right,26,-9.989,-5.540
Train_t_W_Run_003_right,27,-6.381,-8.724
Train_t_W_Run_003_right,28,-3.318,-12.820
Train_t_W_Run_003_right,29,-1.312,-18.173
Train_t_W_Run_003_right,30,-1.023,-24.701
Train_t_W_Run_003_right,31,-1.058,-31.994
Train_t_W_Run_003_right,32,-1.057,-39.706
Train_t_W_Run_003_right,33,-1.220,-47.639
Train_t_W_Run_003_right,34,-1.129,-55.706
Train_t_W_Run_003_right,35,-1.159,-63.869
Train_t_W_Run_003_right,36,-1.227,-72.117
Train_t_W_Run_003_right,37,-1.087,-80.444
Train_t_W_Run_003_right,38,-1.177,-88.848
Train_t_W_Run_003_right,39,-1.310,-97.322
Train_t_W_Run_003_right,40,-1.179,-105.862
Train_t_W_Run_003_right,41,-1.252,-114.461
Train_t_W_Run_003_right,42,-1.314,-123.111
Train_t_W_Run_003_right,43,-1.228,-131.805
Train_t_W_Run_003_right,44,-1.276,-140.533
Train_t_W_Run_003_right,45,-1.268,-149.285
Train_t_W_Run_003_right,46,-1.020,-158.052
Train_t_W_Run_003_right,47,-1.134,-166.823
Train_t_W_Run_003_right,48,-1.192,-175.589
Train_t_W_Run_003_right,49,-1.221,-184.338
Train_t_W_Run_003_right,50,-1.162,-193.062
Train_t_W_Run_003_right,51,-1.095,-201.750
Train_t_W_Run_004_straight,1,-200.000,-1.676
Train_t_W_Run_004_straight,2,-191.368,-1.759
Train_t_W_Run_004_straight,3,-182.754,-1.675
Train_t_W_Run_004_straight,4,-174.167,-1.689
Train_t_W_Run_004_straight,5,-165.616,-1.681
Train_t_W_Run_004_straight,6,-157.111,-1.730
Train_t_W_Run_004_straight,7,-148.659,-1.791
Train_t_W_Run_004_straight,8,-140.268,-1.716
Train_t_W_Run_004_straight,9,-131.943,-1.719
Train_t_W_Run_004_straight,10,-123.689,-1.714
Train_t_W_Run_004_straight,11,-115.512,-1.725
Train_t_W_Run_004_straight,12,-107.412,-1.679
Train_t_W_Run_004_straight,13,-99.393,-1.807
Train_t_W_Run_004_straight,14,-91.454,-1.779
Train_t_W_Run_004_straight,15,-83.595,-1.788
Train_t_W_Run_004_straight,16,-75.812,-1.793
Train_t_W_Run_004_straight,17,-68.104,-1.764
Train_t_W_Run_004_straight,18,-60.464,-1.867
Train_t_W_Run_004_straight,19,-52.888,-1.700
Train_t_W_Run_004_straight,20,-45.369,-1.699
Train_t_W_Run_004_straight,21,-37.899,-1.670
Train_t_W_Run_004_straight,22,-30.469,-1.841
Train_t_W_Run_004_straight,23,-23.072,-1.791
Train_t_W_Run_004_straight,24,-15.697,-1.799
Train_t_W_Run_004_straight,25,-8.334,-1.727
Train_t_W_Run_004_straight,26,-0.974,-1.691
Train_t_W_Run_004_straight,27,6.395,-1.613
Train_t_W_Run_004_straight,28,13.780,-1.639
Train_t_W_Run_004_straight,29,21.193,-1.773
Train_t_W_Run_004_straight,30,28.643,-1.746
Train_t_W_Run_004_straight,31,36.138,-1.814
Train_t_W_Run_004_straight,32,43.686,-1.825
Train_t_W_Run_004_straight,33,51.294,-1.725
Train_t_W_Run_004_straight,34,58.969,-1.759
Train_t_W_Run_004_straight,35,66.716,-1.780
Train_t_W_Run_004_straight,36,74.538,-1.795
Train_t_W_Run_004_straight,37,82.439,-1.839
Train_t_W_Run_004_straight,38,90.420,-1.821
Train_t_W_Run_004_straight,39,98.481,-1.765
Train_t_W_Run_004_straight,40,106.621,-1.815
Train_t_W_Run_004_straight,41,114.839,-1.813
Train_t_W_Run_004_straight,42,123.130,-1.881
Train_t_W_Run_004_straight,43,131.491,-1.787
Train_t_W_Run_004_straight,44,139.915,-1.588
Train_t_W_Run_004_straight,45,148.395,-1.724
Train_t_W_Run_004_straight,46,156.925,-1.783
Train_t_W_Run_004_straight,47,165.496,-1.873
Train_t_W_Run_004_straight,48,174.098,-1.686
Train_t_W_Run_004_straight,49,182.723,-1.708
Train_t_W_Run_004_straight,50,191.360,-1.758
Train_t_W_Run_004_straight,51,200.000,-1.786
Train_t_W_Run_005_right,1,-200.000,-1.694
Train_t_W_Run_005_right,2,-191.820,-1.670
Train_t_W_Run_005_right,3,-183.721,-1.833
Train_t_W_Run_005_right,4,-175.704,-1.778
Train_t_W_Run_005_right,5,-167.766,-1.949
Train_t_W_Run_005_right,6,-159.904,-1.781
Train_t_W_Run_005_right,7,-152.113,-1.772
Train_t_W_Run_005_right,8,-144.389,-1.808
Train_t_W_Run_005_right,9,-136.724,-1.724
Train_t_W_Run_005_right,10,-129.111,-1.640
Train_t_W_Run_005_right,11,-121.542,-1.900
Train_t_W_Run_005_right,12,-114.007,-1.683
Train_t_W_Run_005_right,13,-106.497,-1.866
Train_t_W_Run_005_right,14,-99.003,-1.817
Train_t_W_Run_005_right,15,-91.514,-1.719
Train_t_W_Run_005_right,16,-84.019,-1.929
Train_t_W_Run_005_right,17,-76.509,-1.667
Train_t_W_Run_005_right,18,-68.975,-1.846
Train_t_W_Run_005_right,19,-61.410,-1.767
Train_t_W_Run_005_right,20,-53.822,-1.871
Train_t_W_Run_005_right,21,-46.245,-1.771
Train_t_W_Run_005_right,22,-38.780,-1.816
Train_t_W_Run_005_right,23,-31.609,-1.769
Train_t_W_Run_005_right,24,-24.965,-1.967
Train_t_W_Run_005_right,25,-19.037,-2.208
Train_t_W_Run_005_right,26,-13.898,-3.444
Train_t_W_Run_005_right,27,-9.462,-6.004
Train_t_W_Run_005_right,28,-5.529,-9.810
Train_t_W_Run_005_right,29,-2.132,-14.975
Train_t_W_Run_005_right,30,-0.836,-21.820
Train_t_W_Run_005_right,31,-1.028,-29.587
Train_t_W_Run_005_right,32,-0.992,-37.848
Train_t_W_Run_005_right,33,-1.069,-46.327
Train_t_W_Run_005_right,34,-1.097,-54.922
Train_t_W_Run_005_right,35,-1.361,-63.585
Train_t_W_Run_005_right,36,-1.139,-72.296
Train_t_W_Run_005_right,37,-1.296,-81.043
Train_t_W_Run_005_right,38,-1.011,-89.814
Train_t_W_Run_005_right,39,-1.245,-98.601
Train_t_W_Run_005_right,40,-1.264,-107.393
Train_t_W_Run_005_right,41,-1.185,-116.180
Train_t_W_Run_005_right,42,-1.148,-124.951
Train_t_W_Run_005_right,43,-1.192,-133.696
Train_t_W_Run_005_right,44,-1.292,-142.407
Train_t_W_Run_005_right,45,-1.173,-151.074
Train_t_W_Run_005_right,46,-1.272,-159.688
Train_t_W_Run_005_right,47,-1.213,-168.243
Train_t_W_Run_005_right,48,-1.416,-176.731
Train_t_W_Run_005_right,49,-1.125,-185.148
Train_t_W_Run_005_right,50,-1.072,-193.489
Train_t_W_Run_005_right,51,-1.109,-201.750
Train_t_W_Run_006_straight,1,-200.000,-1.736
Train_t_W_Run_006_straight,2,-191.460,-1.926
Train_t_W_Run_006_straight,3,-182.967,-1.661
Train_t_W_Run_006_straight,4,-174.529,-1.639
Train_t_W_Run_006_straight,5,-166.153,-1.756
Train_t_W_Run_006_straight,6,-157.845,-1.773
Train_t_W_Run_006_straight,7,-149.610,-1.650
Train_t_W_Run_006_straight,8,-141.451,-1.731
Train_t_W_Run_006_straight,9,-133.371,-1.816
Train_t_W_Run_006_straight,10,-125.371,-1.706
Train_t_W_Run_006_straight,11,-117.452,-1.757
Train_t_W_Run_006_straight,12,-109.611,-1.744
Train_t_W_Run_006_straight,13,-101.847,-1.758
Train_t_W_Run_006_straight,14,-94.155,-1.772
Train_t_W_Run_006_straight,15,-86.532,-1.762
Train_t_W_Run_006_straight,16,-78.970,-1.718
Train_t_W_Run_006_straight,17,-71.463,-1.669
Train_t_W_Run_006_straight,18,-64.004,-1.688
Train_t_W_Run_006_straight,19,-56.583,-1.739
Train_t_W_Run_006_straight,20,-49.192,-1.644
Train_t_W_Run_006_straight,21,-41.821,-1.763
Train_t_W_Run_006_straight,22,-34.459,-1.718
Train_t_W_Run_006_straight,23,-27.098,-1.657
Train_t_W_Run_006_straight,24,-19.727,-1.659
Train_t_W_Run_006_straight,25,-12.335,-1.782
Train_t_W_Run_006_straight,26,-4.914,-1.675
Train_t_W_Run_006_straight,27,2.546,-1.781
Train_t_W_Run_006_straight,28,10.053,-1.850
Train_t_W_Run_006_straight,29,17.615,-1.651
Train_t_W_Run_006_straight,30,25.239,-1.641
Train_t_W_Run_006_straight,31,32.931,-1.828
Train_t_W_Run_006_straight,32,40.695,-1.734
Train_t_W_Run_006_straight,33,48.536,-1.708
Train_t_W_Run_006_straight,34,56.456,-1.650
Train_t_W_Run_006_straight,35,64.457,-1.781
Train_t_W_Run_006_straight,36,72.537,-1.802
Train_t_W_Run_006_straight,37,80.697,-1.806
Train_t_W_Run_006_straight,38,88.933,-1.763
Train_t_W_Run_006_straight,39,97.241,-1.725
Train_t_W_Run_006_straight,40,105.618,-1.658
Train_t_W_Run_006_straight,41,114.056,-1.861
Train_t_W_Run_006_straight,42,122.549,-1.825
Train_t_W_Run_006_straight,43,131.090,-1.607
Train_t_W_Run_006_straight,44,139.669,-1.796
Train_t_W_Run_006_straight,45,148.278,-1.657
Train_t_W_Run_006_straight,46,156.906,-1.598
Train_t_W_Run_006_straight,47,165.545,-1.815
Train_t_W_Run_006_straight,48,174.184,-1.871
Train_t_W_Run_006_straight,49,182.812,-1.787
Train_t_W_Run_006_straight,50,191.421,-1.741
Train_t_W_Run_006_straight,51,200.000,-1.801
Train_t_W_Run_007_straight,1,-200.000,-1.732
Train_t_W_Run_007_straight,2,-192.504,-1.784
Train_t_W_Run_007_straight,3,-184.955,-1.764
Train_t_W_Run_007_straight,4,-177.345,-1.774
Train_t_W_Run_007_straight,5,-169.668,-1.687
Train_t_W_Run_007_straight,6,-161.920,-1.657
Train_t_W_Run_007_straight,7,-154.095,-1.830
Train_t_W_Run_007_straight,8,-146.193,-1.751
Train_t_W_Run_007_straight,9,-138.210,-1.772
Train_t_W_Run_007_straight,10,-130.147,-1.812
Train_t_W_Run_007_straight,11,-122.005,-1.716
Train_t_W_Run_007_straight,12,-113.785,-1.771
Train_t_W_Run_007_straight,13,-105.492,-1.688
Train_t_W_Run_007_straight,14,-97.130,-1.712
Train_t_W_Run_007_straight,15,-88.705,-1.800
Train_t_W_Run_007_straight,16,-80.223,-1.782
Train_t_W_Run_007_straight,17,-71.692,-1.739
Train_t_W_Run_007_straight,18,-63.120,-1.838
Train_t_W_Run_007_straight,19,-54.517,-1.835
Train_t_W_Run_007_straight,20,-45.892,-1.819
Train_t_W_Run_007_straight,21,-37.255,-1.710
Train_t_W_Run_007_straight,22,-28.615,-1.774
Train_t_W_Run_007_straight,23,-19.983,-1.691
Train_t_W_Run_007_straight,24,-11.370,-1.763
Train_t_W_Run_007_straight,25,-2.783,-1.670
Train_t_W_Run_007_straight,26,5.766,-1.703
Train_t_W_Run_007_straight,27,14.270,-1.719
Train_t_W_Run_007_straight,28,22.721,-1.798
Train_t_W_Run_007_straight,29,31.111,-1.715
Train_t_W_Run_007_straight,30,39.434,-1.675
Train_t_W_Run_007_straight,31,47.686,-1.631
Train_t_W_Run_007_straight,32,55.861,-1.827
Train_t_W_Run_007_straight,33,63.959,-1.722
Train_t_W_Run_007_straight,34,71.976,-1.833
Train_t_W_Run_007_straight,35,79.913,-1.724
Train_t_W_Run_007_straight,36,87.771,-1.673
Train_t_W_Run_007_straight,37,95.551,-1.663
Train_t_W_Run_007_straight,38,103.258,-1.784
Train_t_W_Run_007_straight,39,110.896,-1.801
Train_t_W_Run_007_straight,40,118.471,-1.766
Train_t_W_Run_007_straight,41,125.989,-1.618
Train_t_W_Run_007_straight,42,133.458,-1.785
Train_t_W_Run_007_straight,43,140.886,-1.658
Train_t_W_Run_007_straight,44,148.283,-1.766
Train_t_W_Run_007_straight,45,155.658,-1.717
Train_t_W_Run_007_straight,46,163.021,-1.842
Train_t_W_Run_007_straight,47,170.381,-1.757
Train_t_W_Run_007_straight,48,177.749,-1.888
Train_t_W_Run_007_straight,49,185.136,-1.808
Train_t_W_Run_007_straight,50,192.549,-1.723
Train_t_W_Run_007_straight,51,200.000,-1.739
Train_t_W_Run_008_right,1,-200.000,-1.641
Train_t_W_Run_008_right,2,-192.117,-1.853
Train_t_W_Run_008_right,3,-184.306,-1.734
Train_t_W_Run_008_right,4,-176.561,-1.576
Train_t_W_Run_008_right,5,-168.878,-1.724
Train_t_W_Run_008_right,6,-161.247,-1.540
Train_t_W_Run_008_right,7,-153.661,-2.021
Train_t_W_Run_008_right,8,-146.111,-1.948
Train_t_W_Run_008_right,9,-138.588,-1.875
Train_t_W_Run_008_right,10,-131.081,-1.743
Train_t_W_Run_008_right,11,-123.580,-1.852
Train_t_W_Run_008_right,12,-116.076,-1.720
Train_t_W_Run_008_right,13,-108.557,-1.759
Train_t_W_Run_008_right,14,-101.013,-1.741
Train_t_W_Run_008_right,15,-93.436,-1.697
Train_t_W_Run_008_right,16,-85.817,-1.778
Train_t_W_Run_008_right,17,-78.145,-1.744
Train_t_W_Run_008_right,18,-70.417,-1.890
Train_t_W_Run_008_right,19,-62.627,-1.679
Train_t_W_Run_008_right,20,-54.786,-1.584
Train_t_W_Run_008_right,21,-46.938,-1.874
Train_t_W_Run_008_right,22,-39.188,-1.984
Train_t_W_Run_008_right,23,-31.732,-1.883
Train_t_W_Run_008_right,24,-24.816,-1.943
Train_t_W_Run_008_right,25,-18.664,-2.338
Train_t_W_Run_008_right,26,-13.365,-3.725
Train_t_W_Run_008_right,27,-8.896,-6.580
Train_t_W_Run_008_right,28,-4.834,-10.548
Train_t_W_Run_008_right,29,-1.831,-16.166
Train_t_W_Run_008_right,30,-0.813,-23.300
Train_t_W_Run_008_right,31,-0.922,-31.338
Train_t_W_Run_008_right,32,-1.149,-39.820
Train_t_W_Run_008_right,33,-1.138,-48.497
Train_t_W_Run_008_right,34,-1.150,-57.258
Train_t_W_Run_008_right,35,-1.242,-66.052
Train_t_W_Run_008_right,36,-1.266,-74.856
Train_t_W_Run_008_right,37,-1.086,-83.657
Train_t_W_Run_008_right,38,-1.229,-92.444
Train_t_W_Run_008_right,39,-1.123,-101.206
Train_t_W_Run_008_right,40,-1.266,-109.935
Train_t_W_Run_008_right,41,-1.439,-118.621
Train_t_W_Run_008_right,42,-1.158,-127.255
Train_t_W_Run_008_right,43,-1.368,-135.831
Train_t_W_Run_008_right,44,-1.320,-144.341
Train_t_W_Run_008_right,45,-1.128,-152.780
Train_t_W_Run_008_right,46,-1.097,-161.143
Train_t_W_Run_008_right,47,-0.967,-169.427
Train_t_W_Run_008_right,48,-1.334,-177.629
Train_t_W_Run_008_right,49,-1.006,-185.750
Train_t_W_Run_008_right,50,-1.171,-193.790
Train_t_W_Run_008_right,51,-1.126,-201.750
Train_t_W_Run_009_straight,1,-200.000,-1.793
Train_t_W_Run_009_straight,2,-191.665,-1.762
Train_t_W_Run_009_straight,3,-183.400,-1.765
Train_t_W_Run_009_straight,4,-175.211,-1.768
Train_t_W_Run_009_straight,5,-167.100,-1.776
Train_t_W_Run_009_straight,6,-159.068,-1.708
Train_t_W_Run_009_straight,7,-151.117,-1.767
Train_t_W_Run_009_straight,8,-143.246,-1.800
Train_t_W_Run_009_straight,9,-135.452,-1.672
Train_t_W_Run_009_straight,10,-127.733,-1.798
Train_t_W_Run_009_straight,11,-120.083,-1.781
Train_t_W_Run_009_straight,12,-112.498,-1.652
Train_t_W_Run_009_straight,13,-104.971,-1.844
Train_t_W_Run_009_straight,14,-97.494,-1.806
Train_t_W_Run_009_straight,15,-90.059,-1.678
Train_t_W_Run_009_straight,16,-82.657,-1.716
Train_t_W_Run_009_straight,17,-75.279,-1.729
Train_t_W_Run_009_straight,18,-67.915,-1.819
Train_t_W_Run_009_straight,19,-60.555,-1.835
Train_t_W_Run_009_straight,20,-53.189,-1.751
Train_t_W_Run_009_straight,21,-45.806,-1.809
Train_t_W_Run_009_straight,22,-38.398,-1.815
Train_t_W_Run_009_straight,23,-30.954,-1.744
Train_t_W_Run_009_straight,24,-23.467,-1.732
Train_t_W_Run_009_straight,25,-15.927,-1.738
Train_t_W_Run_009_straight,26,-8.328,-1.730
Train_t_W_Run_009_straight,27,-0.664,-1.723
Train_t_W_Run_009_straight,28,7.072,-1.795
Train_t_W_Run_009_straight,29,14.882,-1.728
Train_t_W_Run_009_straight,30,22.771,-1.807
Train_t_W_Run_009_straight,31,30.740,-1.821
Train_t_W_Run_009_straight,32,38.789,-1.707
Train_t_W_Run_009_straight,33,46.918,-1.749
Train_t_W_Run_009_straight,34,55.124,-1.719
Train_t_W_Run_009_straight,35,63.404,-1.751
Train_t_W_Run_009_straight,36,71.755,-1.715
Train_t_W_Run_009_straight,37,80.170,-1.755
Train_t_W_Run_009_straight,38,88.642,-1.744
Train_t_W_Run_009_straight,39,97.165,-1.723
Train_t_W_Run_009_straight,40,105.730,-1.769
Train_t_W_Run_009_straight,41,114.328,-1.776
Train_t_W_Run_009_straight,42,122.950,-1.810
Train_t_W_Run_009_straight,43,131.586,-1.749
Train_t_W_Run_009_straight,44,140.226,-1.802
Train_t_W_Run_009_straight,45,148.860,-1.773
Train_t_W_Run_009_straight,46,157.478,-1.665
Train_t_W_Run_009_straight,47,166.070,-1.791
Train_t_W_Run_009_straight,48,174.626,-1.741
Train_t_W_Run_009_straight,49,183.139,-1.725
Train_t_W_Run_009_straight,50,191.599,-1.689
Train_t_W_Run_009_straight,51,200.000,-1.863
Train_t_W_Run_010_right,1,-200.000,-1.582
Train_t_W_Run_010_right,2,-192.478,-1.846
Train_t_W_Run_010_right,3,-184.963,-1.587
Train_t_W_Run_010_right,4,-177.445,-1.827
Train_t_W_Run_010_right,5,-169.914,-1.775
Train_t_W_Run_010_right,6,-162.358,-1.875
Train_t_W_Run_010_right,7,-154.770,-1.647
Train_t_W_Run_010_right,8,-147.139,-1.922
Train_t_W_Run_010_right,9,-139.457,-1.701
Train_t_W_Run_010_right,10,-131.717,-1.839
Train_t_W_Run_010_right,11,-123.911,-1.686
Train_t_W_Run_010_right,12,-116.035,-1.723
Train_t_W_Run_010_right,13,-108.083,-1.668
Train_t_W_Run_010_right,14,-100.052,-1.681
